"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"전국","45 - 49세","시도내이동-시군구내[명]","명","11959","13951","14565","11692","13012","12388","12704","14075","11653","","","","","","","","","","","","","","","","","","","","","","","","","","130548","126721","128547","120807","155515","167635","186081","199717","224016","210448","231933","268944","263392","265946","256205","250729","248289","221884","224501","241775","251613","240637","231185","235188","223602","240493","205671","161860",
"전국","45 - 49세","시도내이동-시군구간 전입[명]","명","9381","11763","10610","8432","9265","8689","9003","10006","8359","","","","","","","","","","","","","","","","","","","","","","","","","","101793","100573","107463","102114","123749","135913","150376","155500","175648","168258","179220","200359","199745","201522","192835","183674","169711","153320","150224","157786","163847","157172","156346","158329","154756","163383","142306","116733",
"전국","45 - 49세","시도내이동-시군구간 전출[명]","명","9381","11763","10610","8432","9265","8689","9003","10006","8359","","","","","","","","","","","","","","","","","","","","","","","","","","101793","100573","107463","102114","123749","135913","150376","155500","175648","168258","179220","200359","199745","201522","192835","183674","169711","153320","150224","157786","163847","157172","156346","158329","154756","163383","142306","116733",
"전국","45 - 49세","시도간전입[명]","명","11478","13326","11400","8825","9010","8470","9105","10044","8074","","","","","","","","","","","","","","","","","","","","","","","","","","88988","89151","92884","90432","104786","110588","124305","128635","146855","146187","155181","173355","177664","178106","175982","167905","158422","152252","146976","159468","165487","161009","160747","160670","155858","162177","146825","122497",
"전국","45 - 49세","시도간전출[명]","명","11478","13326","11400","8825","9010","8470","9105","10044","8074","","","","","","","","","","","","","","","","","","","","","","","","","","88988","89151","92884","90432","104786","110588","124305","128635","146855","146187","155181","173355","177664","178106","175982","167905","158422","152252","146976","159468","165487","161009","160747","160670","155858","162177","146825","122497",
"전국","50 - 54세","총전입[명]","명","31487","36473","38292","31927","35058","33289","32891","34849","30363","","","","","","","","","","","","","","","","","","","","","","","","","","237227","229227","227825","218196","268498","273135","293630","315623","336459","314244","356797","418233","432349","459667","479764","495162","519775","488747","489732","510132","523217","481855","459858","467739","467459","519685","489341","417460",
"전국","50 - 54세","총전출[명]","명","31487","36473","38292","31927","35058","33289","32891","34849","30363","","","","","","","","","","","","","","","","","","","","","","","","","","237227","229227","227825","218196","268498","273135","293630","315623","336459","314244","356797","418233","432349","459667","479764","495162","519775","488747","489732","510132","523217","481855","459858","467739","467459","519685","489341","417460",
"전국","50 - 54세","순이동[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","50 - 54세","시도내이동-시군구내[명]","명","11466","13046","14844","12647","14153","13523","13221","14008","12508","","","","","","","","","","","","","","","","","","","","","","","","","","91340","85545","84056","79515","101260","103928","112592","123673","131101","119493","137401","164521","166971","177824","183928","195189","211926","195025","202475","212526","220139","202388","191188","196533","195961","220922","203339","168302",
"전국","50 - 54세","시도내이동-시군구간 전입[명]","명","8947","10865","11033","9422","10275","9659","9658","10227","8869","","","","","","","","","","","","","","","","","","","","","","","","","","74344","72934","74908","71464","87967","91583","96644","102086","109482","101463","115125","133440","137088","146301","150420","152730","156328","144909","142787","147251","150901","137814","133241","135146","135404","150668","141141","121263",
"전국","50 - 54세","시도내이동-시군구간 전출[명]","명","8947","10865","11033","9422","10275","9659","9658","10227","8869","","","","","","","","","","","","","","","","","","","","","","","","","","74344","72934","74908","71464","87967","91583","96644","102086","109482","101463","115125","133440","137088","146301","150420","152730","156328","144909","142787","147251","150901","137814","133241","135146","135404","150668","141141","121263",
"전국","50 - 54세","시도간전입[명]","명","11074","12562","12415","9858","10630","10107","10012","10614","8986","","","","","","","","","","","","","","","","","","","","","","","","","","71543","70748","68861","67217","79271","77624","84394","89864","95876","93288","104271","120272","128290","135542","145416","147243","151521","148813","144470","150355","152177","141653","135429","136060","136094","148095","144861","127895",
"전국","50 - 54세","시도간전출[명]","명","11074","12562","12415","9858","10630","10107","10012","10614","8986","","","","","","","","","","","","","","","","","","","","","","","","","","71543","70748","68861","67217","79271","77624","84394","89864","95876","93288","104271","120272","128290","135542","145416","147243","151521","148813","144470","150355","152177","141653","135429","136060","136094","148095","144861","127895",
"전국","55 - 59세","총전입[명]","명","24240","27092","30638","26537","29516","27885","26920","28567","25671","","","","","","","","","","","","","","","","","","","","","","","","","","195388","195386","205262","191829","230245","216714","230856","245091","254516","235859","257419","290372","291280","303954","304348","320704","348505","338582","354070","397980","437642","442641","432716","447293","420864","460420","419754","345647",
"전국","55 - 59세","총전출[명]","명","24240","27092","30638","26537","29516","27885","26920","28567","25671","","","","","","","","","","","","","","","","","","","","","","","","","","195388","195386","205262","191829","230245","216714","230856","245091","254516","235859","257419","290372","291280","303954","304348","320704","348505","338582","354070","397980","437642","442641","432716","447293","420864","460420","419754","345647",
"전국","55 - 59세","순이동[명]","명","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","55 - 59세","시도내이동-시군구내[명]","명","8880","9616","11343","10156","11522","11143","10793","11087","10169","","","","","","","","","","","","","","","","","","","","","","","","","","69918","68850","71720","65615","80372","77059","82113","89435","93371","84076","92602","105942","105021","108814","107623","117833","132242","126757","137120","156588","174291","178599","172616","181321","170598","189035","169141","135868",
"전국","55 - 59세","시도내이동-시군구간 전입[명]","명","6707","7755","8882","7713","8601","7999","7636","8558","7682","","","","","","","","","","","","","","","","","","","","","","","","","","61512","60956","65516","61631","73785","71217","74997","77966","82214","75068","81761","91564","90661","95867","94610","98920","105367","100991","104403","116192","127780","127309","125319","129708","122391","134170","121556","99420",
